#t,tx,ty,tz,qx,qy,qz,qw
0.659999744,0.880086001273725,0.841855055629781,0.646619349913582,-0.0943890338972229,-0.765766578192037,0.0198119567810506,0.635845692265437
0.664999936,0.884519952230331,0.845709291667737,0.647610339877464,-0.0944025553917198,-0.765796086355288,0.0197708620274198,0.635809424806782
0.669999872,0.888976321172275,0.849582499611431,0.648602268400917,-0.0943787538249382,-0.765841770014796,0.0196642055189838,0.63576123910503
0.674999808,0.89345363900938,0.853475684672978,0.649588849732731,-0.0943627212683304,-0.765894733445522,0.0195585740504918,0.635703072429542
0.679999744,0.897951624485716,0.857388829816151,0.650567306678343,-0.0943842870556387,-0.765962429816534,0.0195092671951888,0.635619816368288
0.684999936,0.902472694206707,0.861321730301019,0.651543744181286,-0.0944030966873672,-0.766011240959538,0.0194749018283905,0.63555925157159
0.689999872,0.907018593883631,0.865275328526323,0.652522972515157,-0.0943855152084823,-0.76605233167092,0.019401355227063,0.635514584471301
0.694999808,0.911588624340494,0.869249049536907,0.653505278135033,-0.094325347722093,-0.766088590820152,0.0192552782287278,0.635484251616541
0.699999744,0.916178709968916,0.873240261874937,0.654484228873646,-0.0942605193544273,-0.766143165604689,0.0191072820143801,0.63543254249549
0.704999936,0.920785873780579,0.877250151830735,0.655454970093848,-0.0942411163075698,-0.766211685153492,0.0190197976099179,0.635355422444971
0.709999872,0.92541094549963,0.881279760141424,0.656419762099851,-0.0942511843829892,-0.766271125305684,0.0189546682825868,0.6352841862627
0.714999808,0.930059137698844,0.885329387469905,0.65738560100598,-0.0942526060001843,-0.766326047181111,0.0188596875702995,0.635220550563895
0.72,0.934732027205928,0.889397274903323,0.658358444015399,-0.0942249928693978,-0.766363574512608,0.0187141382258147,0.635183676907307
0.724999936,0.939425753133819,0.89347678674786,0.659333975053448,-0.0941740099653768,-0.766402939049663,0.0185627630865076,0.635148183253068
0.729999872,0.944137543879326,0.897566283734019,0.660304228881546,-0.0941377061352006,-0.766457497185579,0.0184653523475264,0.635090566812563
0.734999808,0.94886829896487,0.901672115102457,0.661269591743342,-0.0941428994775045,-0.766517881344988,0.018428213789242,0.635017994227642
0.74,0.953621652117615,0.905797617942924,0.662235144512844,-0.0941642433752005,-0.766560974665854,0.0183846698810135,0.634964070875099
0.744999936,0.958396852765515,0.909937231715346,0.66320321639395,-0.0941697737264247,-0.766604490807181,0.0182957799031883,0.63491327977001
0.749999872,0.96319310922907,0.914086456871015,0.66417512104583,-0.0941520275907133,-0.766639071115578,0.0182107103306048,0.634876602473943
0.754999808,0.968009941798477,0.918246872751872,0.665145974146863,-0.0941300945368447,-0.766674163470543,0.018174718148505,0.634838508590532
0.76,0.972847618749008,0.922425077046953,0.666111731740336,-0.094137663421977,-0.766730340672429,0.0181617070558018,0.634769909033668
0.76499968,0.977707312761144,0.926626404479072,0.667074203952561,-0.0941781335388392,-0.766764713845733,0.0181214796317838,0.634723534099821
0.769999872,0.982589518864997,0.930850479686911,0.668032981609249,-0.0942228624058874,-0.766815846557098,0.0180477805067166,0.63465722030695
0.774999808,0.987492523352149,0.935090547070336,0.668991280237996,-0.0942421382653194,-0.766875024320154,0.0179618671980558,0.634585288023528
0.78,0.992417408668738,0.939345040879251,0.669951448927638,-0.0942348222741672,-0.766925885101439,0.0179044756459511,0.634526528038169
0.78499968,0.997362886703596,0.943617091045356,0.670910230344617,-0.0942174635203266,-0.766986727549684,0.017856278897626,0.634456919447138
0.789999872,1.00232771290644,0.947911901961855,0.671867618864673,-0.0942021540038663,-0.767031865258547,0.0177694328456656,0.634407061054155
0.794999808,1.00730948451555,0.952228631847208,0.672824627511245,-0.0941930066091589,-0.767077466556367,0.0176559329201042,0.634356450144643
0.8,1.01230921784086,0.956563936395467,0.67378184115587,-0.0941758317344772,-0.767135928565993,0.017541262046954,0.63429148184893
0.80499968,1.01732801460437,0.9609159257369,0.674738408803573,-0.0941484902169636,-0.767190061181867,0.0174480578153367,0.634232636413566
0.809999872,1.02236898394405,0.965287239818833,0.67569471861902,-0.0941214411685989,-0.767225616019236,0.0173564706474033,0.634196153696091
0.814999808,1.02743238706368,0.969677858205186,0.676650600577362,-0.094092638603071,-0.767266288923359,0.0172346081333722,0.634154543881045
0.819999744,1.032517952148,0.974086373103529,0.677605235906558,-0.0940664455087853,-0.767306959254,0.017087575552008,0.634113198783528
0.82499968,1.03762263735144,0.97850961217791,0.678555452430787,-0.094048443404832,-0.767353527999865,0.0169519174889606,0.634063156044203
0.829999872,1.04274635675665,0.982945575901995,0.679498671689547,-0.094037846294367,-0.76742476784774,0.0168541352045897,0.633981109564523
0.835000064,1.04789147483723,0.987393067103398,0.680438556325467,-0.0940293449090057,-0.767486809748734,0.0167885064803754,0.633909003886088
0.839999744,1.05305879191358,0.991852130948062,0.681381182418832,-0.0940187497016864,-0.767536912158451,0.0167350445029933,0.63385132441629
0.844999936,1.05824901598857,0.99632623294305,0.682326671315123,-0.0939982656722013,-0.767564845270814,0.016664859725033,0.633822385850606
0.849999872,1.06345744441075,1.0008164399069,0.68326638460672,-0.0939777842332248,-0.767605146522679,0.0165933664470312,0.633778490714591
0.855000064,1.06868266619653,1.00532335603402,0.684197513039308,-0.0939798693129119,-0.767669599962648,0.0165234232793917,0.63370193777536
0.859999744,1.07392601277052,1.00984594282115,0.68512453667955,-0.09400740588075,-0.767734027378937,0.0164624829307406,0.633621383398512
0.864999936,1.07919127883954,1.01438437235709,0.686053818816513,-0.0940433952661818,-0.767783813606057,0.0164267207460913,0.63355664168003
0.869999872,1.08447909832683,1.01893770937006,0.686988429803175,-0.0940613210179981,-0.767795093754825,0.0163987660603999,0.633541034476903
0.874999808,1.08978820256639,1.02350749455983,0.687923332239135,-0.094053100138686,-0.76782426788534,0.0163620011815516,0.633507847558323
0.879999744,1.09511633339357,1.02809461997188,0.688853957416857,-0.0940275329516242,-0.767870836808365,0.0162850249051932,0.633457180076199
0.884999936,1.1004629858123,1.03270037723251,0.689778612322413,-0.0940108517623552,-0.767919683052705,0.0161920059892271,0.633402825280401
0.889999872,1.10582953940272,1.03732539504158,0.690698117492781,-0.0940221537705991,-0.767980355039829,0.0161269496767106,0.633329243259271
0.894999808,1.11121907457918,1.04196955456719,0.691617693157928,-0.0940396371804428,-0.768026160989421,0.016069155292756,0.633272567638137
0.899999744,1.11663221389762,1.04663425574734,0.692541228612017,-0.0940318404805228,-0.768066730175324,0.0159822637298352,0.633226719445494
0.904999936,1.12206678004138,1.05131967183388,0.6934675413799,-0.0940028777239864,-0.768107674996399,0.0158467716138591,0.633184758518913
0.909999872,1.12751800353859,1.05602131167957,0.694389695433794,-0.0939746602799096,-0.768157503645133,0.0157031681837143,0.633132074158265
0.914999808,1.1329841620376,1.06073621115809,0.69530480553256,-0.0939512904609505,-0.768214586041157,0.0156013587398324,0.633068797540842
0.919999744,1.13846795931358,1.0654642621099,0.696218403972079,-0.0939309414252956,-0.768271994281257,0.0155386191160994,0.633003690638548
0.924999936,1.14397556472461,1.07020836212611,0.697136672269254,-0.0938975965012142,-0.768315077686005,0.0154693181573281,0.632958042027583
0.929999872,1.14950774345202,1.07496986707203,0.698058615065992,-0.0938504929786193,-0.768342499848444,0.0153584140036743,0.63293444132359
0.934999808,1.15506070042172,1.07974785679663,0.698977396119,-0.093808156262129,-0.768389438374871,0.0152274920124475,0.632886896925242
0.939999744,1.1606322470587,1.08454058449101,0.699889164669545,-0.093786483506398,-0.768438793561329,0.0151144276200739,0.632832892744388
0.944999936,1.16622363912859,1.08934830388526,0.700793415806564,-0.0938029154295882,-0.768499362791676,0.0150445227386225,0.632758567528931
0.949999616,1.17183601788558,1.0941701102313,0.70169300416061,-0.0938451524695484,-0.768560161680013,0.0149873380892967,0.632679812332713
0.954999808,1.17746954959928,1.09900375077765,0.70259449100286,-0.0938711091970908,-0.768614859756019,0.0149051335016498,0.632611452011138
0.96,1.18312248769731,1.10384610460303,0.703501808712693,-0.0938625155235192,-0.768659805762792,0.0148183357567172,0.632560153748009
0.964999936,1.18879414636753,1.10869825455503,0.704408876375517,-0.0938440419470414,-0.768683780462964,0.0147686402357168,0.632534922917143
0.969999872,1.19448293727054,1.11356556510718,0.705307527231993,-0.0938421916236684,-0.768739582696261,0.0147576676449566,0.632467634201883
0.974999808,1.20018988626535,1.11845314687791,0.706202475835426,-0.0938523501487422,-0.768776268245615,0.0147228746166399,0.632422345206845
0.98,1.20591553547621,1.12336040486031,0.707095069911406,-0.0938672810744093,-0.768816116005827,0.0146550657371732,0.632373261896526
0.984999936,1.21166029527275,1.12828431240082,0.707985364296837,-0.093877087513722,-0.768878439839967,0.0145810298848904,0.632297739009634
0.989999872,1.2174266279666,1.13322556458429,0.708877171175665,-0.0938768032502477,-0.768911133258009,0.0145253831718549,0.632259304563491
0.994999808,1.22321319157748,1.13818546079617,0.709767287687146,-0.0938769345675153,-0.768961366749157,0.0144809989303425,0.632199207745039
1,1.22901894130348,1.1431656084316,0.710656919909207,-0.0938760960743369,-0.769009100142677,0.0143864413246537,0.632143427387808
1,0.0429782154541485,0.060904023061881,-0.062832912809829,-0.0938760960743369,-0.769009100142677,0.0143864413246537,0.632143427387808
1.00499968,0.0488018293744568,0.0659020569819548,-0.0619442863392092,-0.0938776354556508,-0.769067641899143,0.0142627111156702,0.632074779449851
1.009999872,0.0546450935303003,0.0709137091146765,-0.0610605872580737,-0.0938714909074807,-0.769129214020311,0.0141500792231837,0.632003299511389
1.014999808,0.0605068980507621,0.0759363285415366,-0.0601815108600642,-0.0938443685964173,-0.769184006098171,0.0140732620827987,0.631942356975585
1.02,0.0663894350934801,0.0809739022666388,-0.0593020222057504,-0.0938048065435777,-0.769243440305876,0.0139969888611062,0.631877576844222
1.02499968,0.0722931379980913,0.0860279559094852,-0.0584191680027481,-0.0937603201585884,-0.76928046561649,0.0138798472244429,0.631841686995771
1.029999872,0.0782172878543116,0.0910999385593457,-0.057536306565769,-0.093725190083878,-0.769319961418084,0.0137584749909959,0.631801464127254
1.034999808,0.0841591693990938,0.0961882100834445,-0.0566583004777444,-0.093709947473249,-0.769361422032436,0.0136462140490855,0.631755671818556
1.04,0.0901172427012196,0.101290079377883,-0.0557880359628408,-0.0937062929747232,-0.769428005342108,0.013561530475646,0.631676942861902
1.04499968,0.0960918284294632,0.106403602595474,-0.0549184657318471,-0.0937056588118971,-0.769496788393521,0.0134900033060714,0.631594776711688
1.049999872,0.102086884946462,0.111532830068951,-0.0540416362866867,-0.0937051003913572,-0.769541761491741,0.0134168464763436,0.631541621519488
